ID,Wiek,Płeć,Miasto,Liczba_Dzieci,Przychód,Czy_Aktywny,Data_Rejestracji,Opis
2314,21,M,Katowice,3,7661.16,True,2020-01-27,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2315,51,M,nan,1,3242.59,True,2022-06-14,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2316,26,K,Poznań,1,4517.3,True,2020-04-02,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2317,38,K,Poznań,0,3000.62,True,2022-10-29,nan
2318,26,M,Katowice,3,2822.89,False,2022-07-11,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2319,38,M,Wrocław,2,1200.15,False,2021-12-21,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2320,43,K,nan,2,4441.77,True,2022-05-28,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2321,55,M,Poznań,0,5204.5,True,2020-11-01,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2322,24,M,nan,4,2543.71,False,2021-10-10,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2323,26,M,Katowice,1,5878.87,True,2020-05-13,
2324,33,M,Warszawa,4,3943.98,True,2020-09-20,
2325,40,K,Kraków,2,5146.66,False,2023-04-21,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2326,40,M,nan,2,4397.92,False,2023-06-29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2327,28,K,Gdańsk,2,1344.56,True,2021-11-19,nan
2328,34,M,Poznań,0,7422.17,True,2021-10-04,
2329,33,M,nan,1,4635.62,False,2023-10-01,nan
2330,46,K,Poznań,3,6180.46,True,2020-11-04,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2331,52,M,Wrocław,1,1681.7,True,2022-03-11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2332,45,K,Kraków,1,3053.73,True,2020-05-25,
2333,19,M,nan,4,4500.16,True,2020-08-30,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2334,33,K,Warszawa,3,6247.52,True,2020-12-31,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2335,46,K,Kraków,1,3469.62,False,2020-05-02,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2336,38,K,Katowice,1,2741.78,True,2021-12-23,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2337,32,M,Gdańsk,0,4520.19,False,2023-04-28,nan
2338,35,M,Kraków,0,7144.82,True,2020-06-24,nan
2339,45,M,Warszawa,0,4376.64,True,2020-04-26,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2340,20,M,Wrocław,0,25829.51,False,2020-02-13,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2341,43,K,Katowice,4,3295.38,False,2020-06-12,
2342,36,M,Katowice,0,8439.84,True,2020-12-18,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2343,30,M,Katowice,3,5526.32,True,2023-04-26,
2344,31,K,Wrocław,3,4644.36,True,2021-03-07,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2345,27,K,Warszawa,0,5766.19,True,2022-05-07,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2346,35,M,Warszawa,3,3743.31,False,2023-06-01,nan
2347,25,M,Kraków,4,4551.35,True,2022-05-18,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2348,40,M,nan,0,4246.65,True,2020-08-19,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2349,39,M,Gdańsk,3,4555.88,True,2023-09-06,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2350,35,K,nan,2,4721.77,False,2020-04-10,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2351,47,M,nan,1,726.74,False,2021-03-11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2352,39,M,Katowice,4,4468.68,False,2023-12-20,
2353,31,K,Wrocław,4,6468.74,False,2022-04-07,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2354,46,M,Warszawa,4,3029.07,False,2020-11-22,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2355,32,M,Kraków,3,4286.52,False,2022-10-24,
2356,22,K,nan,1,6603.5,True,2023-08-31,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2357,49,K,nan,0,5428.31,False,2020-03-23,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2358,35,M,Warszawa,4,2916.69,True,2023-02-16,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2359,33,M,Gdańsk,0,8465.31,True,2021-11-14,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2360,38,K,Poznań,0,6103.18,False,2021-04-10,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2361,36,M,Wrocław,3,10214.5,True,2023-04-20,
2362,21,M,Katowice,3,3824.65,False,2021-11-21,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2363,39,M,Kraków,0,4615.0,True,2020-07-14,
2364,26,M,nan,1,4098.37,False,2022-01-10,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2365,28,M,Warszawa,0,3312.95,False,2022-05-10,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2366,41,K,nan,2,8934.94,True,2022-10-07,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2367,20,M,Poznań,1,7064.62,False,2020-06-30,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2368,41,M,Gdańsk,4,6391.84,False,2023-07-13,nan
2369,22,M,Kraków,3,1940.16,True,2021-02-16,nan
2370,57,K,Kraków,2,6752.08,True,2023-01-26,nan
2371,39,M,Kraków,3,3993.06,True,2021-01-27,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2372,36,K,nan,4,4415.15,True,2021-04-22,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2373,33,K,Warszawa,4,3988.22,True,2020-07-09,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2374,30,M,Poznań,4,5449.04,False,2023-09-25,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2375,33,M,nan,3,5337.95,False,2023-01-19,
2376,25,K,Kraków,3,7362.87,True,2022-11-07,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2377,40,M,nan,0,3556.93,True,2023-09-15,
2378,41,K,Kraków,0,7854.03,True,2022-08-05,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2379,48,M,nan,4,5202.81,True,2023-10-18,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2380,43,M,Warszawa,0,6219.96,True,2023-01-31,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2381,28,K,Katowice,0,2450.79,True,2021-04-26,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2382,54,K,Kraków,4,6293.33,True,2022-06-05,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2383,25,M,Warszawa,3,4675.14,True,2023-08-20,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2384,35,M,Warszawa,1,3949.38,True,2023-11-15,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2385,38,M,Katowice,0,6738.28,True,2020-05-07,
2386,40,M,Wrocław,1,1778.25,True,2022-04-29,nan
2387,34,M,Warszawa,3,8809.89,True,2020-08-13,
2388,37,M,Kraków,4,905.97,True,2020-12-20,
2389,37,M,nan,4,4352.78,True,2022-01-08,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2390,35,M,Gdańsk,2,8228.83,True,2020-09-18,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2391,32,M,Kraków,1,4262.5,True,2023-07-01,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2392,28,M,Wrocław,1,7893.57,False,2020-08-19,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2393,27,K,Gdańsk,3,5989.16,False,2022-03-08,nan
2394,23,K,Kraków,1,5213.48,True,2023-07-31,
2395,35,M,nan,2,6840.07,True,2023-01-26,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2396,27,K,Poznań,4,6267.0,True,2023-11-24,
2397,32,K,Gdańsk,2,6525.46,False,2020-12-31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2398,18,K,Warszawa,0,5136.66,False,2021-12-05,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2399,46,M,Kraków,3,2549.68,True,2021-12-19,nan
2400,44,M,nan,2,8136.9,False,2021-10-14,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2401,31,M,Gdańsk,4,10521.83,True,2023-06-23,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2402,38,K,nan,4,3350.49,True,2021-05-05,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2403,31,M,nan,0,2832.75,False,2022-06-16,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2404,20,M,Kraków,4,3288.94,True,2020-11-02,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2405,43,K,Wrocław,2,6551.09,True,2023-01-15,
2406,35,M,nan,0,2632.23,True,2020-11-15,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2407,49,K,Warszawa,3,5249.54,True,2020-10-28,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2408,48,K,Katowice,1,4023.37,False,2023-12-27,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2409,41,K,Katowice,3,7845.79,True,2021-05-14,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2410,34,M,Kraków,3,5091.17,False,2022-12-10,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2411,55,M,nan,4,5091.83,True,2022-04-24,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2412,18,K,Katowice,1,5819.72,True,2021-08-27,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2413,45,K,nan,4,4764.88,False,2023-10-31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2414,47,M,Wrocław,0,3312.93,True,2021-10-14,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2415,19,M,Poznań,3,2198.98,True,2022-08-12,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2416,32,M,Warszawa,3,7031.73,True,2022-04-01,
2417,32,M,nan,3,7945.91,False,2022-11-19,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2418,42,K,Poznań,1,4031.14,False,2021-04-13,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2419,24,M,nan,4,23632.95,False,2021-05-09,nan
2420,56,K,nan,3,5054.44,True,2022-06-10,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2421,34,M,Warszawa,4,4238.58,False,2021-08-11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2422,18,M,Gdańsk,1,3467.16,False,2022-12-11,
2423,30,M,Wrocław,3,2722.05,False,2020-05-02,
2424,26,M,nan,0,3553.95,True,2023-02-17,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2425,30,K,Kraków,3,4609.56,True,2023-09-17,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2426,39,M,Wrocław,4,4218.26,True,2020-10-25,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2427,29,M,Wrocław,3,6009.68,True,2020-06-03,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2428,39,M,Warszawa,1,6259.47,True,2021-08-13,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2429,39,M,Warszawa,2,4060.58,True,2021-07-13,
2430,38,M,Kraków,3,7056.13,True,2021-07-15,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2431,46,M,Katowice,1,3182.36,False,2020-06-10,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2432,47,K,nan,4,3721.58,False,2020-07-06,
2433,25,K,nan,3,4729.07,True,2020-04-25,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2434,42,M,Poznań,4,4471.69,False,2020-10-23,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2435,27,K,nan,4,7030.14,True,2022-11-30,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2436,48,K,Katowice,4,4452.83,False,2023-11-15,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2437,36,M,Kraków,2,4552.74,False,2022-08-18,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2438,43,M,nan,3,6966.78,True,2021-04-08,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2439,20,K,nan,1,3721.63,False,2021-09-26,
2440,40,M,Wrocław,4,3882.37,True,2020-06-02,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2441,43,K,nan,3,7600.64,True,2022-06-07,
2442,44,M,Katowice,0,6821.45,True,2021-10-28,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2443,19,M,Wrocław,1,3799.35,True,2020-02-24,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2444,48,K,Gdańsk,1,4917.38,True,2020-05-05,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2445,46,K,Warszawa,1,2647.5,True,2022-05-09,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2446,31,M,Warszawa,1,6702.09,False,2023-01-04,
2447,28,M,nan,0,2234.16,False,2022-09-13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2448,28,K,nan,1,7642.59,True,2021-11-01,
2449,32,M,Warszawa,4,2558.25,False,2022-09-13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2450,56,K,Kraków,0,7121.5,True,2020-04-24,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2451,37,M,Poznań,1,5410.01,True,2021-12-15,nan
2452,45,K,nan,0,7120.76,False,2023-06-02,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2453,36,M,Katowice,1,2133.32,True,2021-09-04,
2454,21,M,Warszawa,2,5436.89,False,2021-02-11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2455,31,M,Wrocław,4,8348.77,False,2022-01-12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2456,19,M,Warszawa,1,5506.74,True,2021-11-01,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2457,27,K,Katowice,0,6690.1,True,2021-01-27,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2458,22,M,Kraków,4,2606.5,False,2022-10-23,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2459,20,M,Poznań,1,4751.42,False,2022-09-06,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2460,38,M,nan,0,3594.24,True,2020-09-18,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2461,49,K,Kraków,3,7507.41,False,2023-11-19,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2462,18,M,Kraków,1,2393.22,True,2021-03-08,nan
2463,32,K,Kraków,4,4038.76,True,2021-11-27,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2464,37,M,Gdańsk,4,8249.74,True,2020-12-13,
2465,41,M,Wrocław,0,6281.77,True,2021-10-11,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2466,44,M,Kraków,4,7581.95,True,2020-03-15,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2467,25,M,Gdańsk,2,5440.44,True,2022-09-13,
2468,28,M,Gdańsk,4,3524.43,True,2022-08-11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2469,41,M,Poznań,0,5650.82,True,2022-10-08,
2470,24,M,Poznań,1,6145.05,False,2022-11-08,
2471,29,M,nan,2,4261.86,True,2020-01-28,nan
2472,18,M,Wrocław,0,9410.14,True,2021-11-20,nan
2473,46,K,Kraków,4,5365.79,True,2021-02-05,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2474,18,K,nan,3,6637.46,False,2020-06-23,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2475,18,M,Kraków,4,3985.31,False,2023-04-03,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2476,46,K,Gdańsk,1,5369.45,False,2023-05-25,nan
2477,41,M,Gdańsk,0,4594.65,True,2022-12-04,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2478,21,M,Kraków,3,3067.33,False,2022-11-05,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2479,35,K,nan,0,3973.35,True,2020-07-13,
2480,25,M,Warszawa,3,2101.6,True,2021-03-25,
2481,19,K,Kraków,3,2290.53,True,2021-12-23,
2482,35,M,nan,0,3705.39,False,2022-07-27,
2483,52,K,Warszawa,1,4607.52,True,2022-10-25,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2484,35,M,Warszawa,2,159.54,False,2022-08-22,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2485,50,M,Gdańsk,1,2694.66,True,2022-12-10,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
2486,48,K,Warszawa,0,3505.33,True,2023-12-03,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2487,31,M,Kraków,1,5832.54,False,2023-09-23,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2488,18,M,Warszawa,3,5851.9,True,2020-09-17,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2489,35,M,Wrocław,0,5601.78,True,2021-05-31,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
2490,34,M,nan,1,6882.45,False,2020-10-08,nan
2491,27,K,Gdańsk,3,5002.52,False,2020-10-28,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2492,43,K,nan,2,7164.44,True,2022-07-22,
2493,40,M,Kraków,2,6533.75,True,2020-06-04,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
2494,32,M,nan,0,4550.87,True,2020-04-08,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
2495,32,K,nan,0,4131.51,True,2021-11-29,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
2496,51,K,Poznań,2,3149.42,True,2023-05-27,
2497,43,M,Katowice,4,2916.58,True,2020-01-21,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
